,artikel_id,frage_nr,frage,musterloesung,fake_news_art,vector_rag_antwort_original_2,graph_rag_antwort_original_2,hybrid_rag_antwort_original_2,vector_rag_antwort_original_bewertung_2,graph_rag_antwort_original_bewertung_2,hybrid_rag_antwort_original_bewertung_2
65,2,3,Was ist der Schwerpunkt von Marco Rubio als künftiger Außenminister der USA?,"Der Schwerpunkt von Marco Rubio als künftiger Außenminister liegt auf Lateinamerika, insbesondere auf der Kontrolle der Migration über die Grenze zu Mexiko.",Exaggeration,"Der Schwerpunkt von Marco Rubio als künftiger Außenminister der USA liegt auf Lateinamerika. Er unterstützt Trumps Pläne, die Grenze zu Mexiko zu sichern und illegale Einwanderer abzuschieben. Zudem teilt er eine harte Haltung gegenüber China mit Trump und hat in der Vergangenheit für ""Pragmatismus"" im Ukraine-Konflikt plädiert.",Der Schwerpunkt von Marco Rubio als künftiger Außenminister der USA liegt auf einer harten Haltung gegenüber China und Russland. Er ist ein Hardliner in Bezug auf diese beiden Länder und hat eine starke Position gegen China und Iran. Zudem hat er Erfahrung im Außenausschuss des Senats und einen Fokus auf Lateinamerika. Rubio setzt sich für eine verhandelte Lösung im Ukraine-Krieg ein und erwartet von Europa mehr Eigenverantwortung.,"Der Schwerpunkt von Marco Rubio als künftiger Außenminister der USA liegt auf Lateinamerika. Er hat Erfahrung im Außenausschuss des Senats und ist bekannt für seine harte Haltung gegenüber China und Russland. Rubio unterstützt die Politik von Donald Trump, insbesondere in Bezug auf die Sicherung der Grenze zu Mexiko und die Abschiebung illegal eingewanderter Ausländer. Zudem plädiert er für Pragmatismus im Umgang mit dem Ukraine-Krieg und setzt sich für eine verhandelte Lösung mit Russland ein.",1,0,1
66,30,1,"Wie hoch war der Anteil der Wähler in Kalifornien, die bei der aktuellen Wahl für Donald Trump gestimmt haben?",40 Prozent der Wähler in Kalifornien stimmten bei der aktuellen Wahl für Donald Trump.,Fake Fact,Bei der aktuellen Wahl haben 40 Prozent der Wähler in Kalifornien für Donald Trump gestimmt.,"Der bereitgestellte Kontext enthält keine spezifischen Informationen über den Anteil der Wähler in Kalifornien, die bei der aktuellen Wahl für Donald Trump gestimmt haben. Es wird lediglich erwähnt, dass Kalifornien Wähler für die Republikaner hatte, aber keine genauen Zahlen oder Prozentsätze werden angegeben.","Bei der aktuellen Wahl haben 40 Prozent der Wähler in Kalifornien für Donald Trump gestimmt. Dies stellt einen Anstieg im Vergleich zu den 34 Prozent dar, die bei den Wahlen im Jahr 2020 für ihn gestimmt hatten. Trotz dieses Anstiegs bleibt Kalifornien mehrheitlich demokratisch geprägt.",1,0,1
67,30,2,"Welche Maßnahmen plant die kalifornische Regierung, um ihre Gesetze vor möglichen Angriffen aus Washington zu schützen?","Die kalifornische Regierung plant, sich juristisch gegen Maßnahmen der Bundespolitik zu Themen wie Abtreibung, Einwanderung und Klimawandel zu wehren.",Framing,"Die kalifornische Regierung plant, ihre Gesetze vor möglichen Angriffen aus Washington zu schützen, indem sie sich auf juristische Auseinandersetzungen vorbereitet. Der Gouverneur Gavin Newsom und die demokratischen Abgeordneten beabsichtigen, die bestehenden Gesetze ""trumpsicher"" zu machen, um die Freiheiten, die ihnen wichtig sind, zu verteidigen. Dazu gehört auch die Bereitschaft, vor Gericht zu kämpfen, um die Verfassung und die Rechtsstaatlichkeit aufrechtzuerhalten.","Die kalifornische Regierung plant, ihre Gesetze vor möglichen Angriffen aus Washington zu schützen, indem sie sich auf die Verteidigung gegen juristische Attacken vorbereitet. Die Regierung in Kalifornien hat sich darauf eingestellt, ihre Gesetze zu verteidigen und zu schützen, indem sie sich auf mögliche rechtliche Auseinandersetzungen vorbereitet, die von Washington ausgehen könnten.","Die kalifornische Regierung plant, ihre Gesetze vor möglichen Angriffen aus Washington zu schützen, indem sie sich gegen juristische Attacken wappnet. Dies beinhaltet die Vorbereitung auf gerichtliche Auseinandersetzungen, um die in Kalifornien geltenden strengeren Umwelt- und Waffengesetze sowie liberaleren Abtreibungsrechte zu verteidigen. Die demokratischen Abgeordneten in Kalifornien streben an, die Gesetze ""trumpsicher"" zu machen, um die Verfassung zu verteidigen und die Rechtsstaatlichkeit aufrechtzuerhalten.",1,1,1
68,30,3,Wie viele Klagen haben demokratische Bundesstaaten gegen die Trump-Regierung während seiner ersten Amtszeit gewonnen?,Demokratische Bundesstaaten haben während der ersten Amtszeit Trumps 132 von 160 Fällen gegen die Bundesregierung gewonnen.,Exaggeration,Während der ersten Amtszeit von Donald Trump haben demokratische Bundesstaaten 132 von 160 Klagen gegen die Trump-Regierung gewonnen.,Demokratische Bundesstaaten haben während der ersten Amtszeit der Trump-Regierung 132 Klagen gewonnen.,Während der ersten Amtszeit von Donald Trump haben demokratische Bundesstaaten 132 von 160 Klagen gegen die Trump-Regierung gewonnen.,1,1,1
69,31,1,Was hat Biden über den Übergang zu seinem Nachfolger gesagt?,"Biden versprach einen ""friedlichen und geordneten"" Übergang zu seinem Nachfolger Donald Trump.",Fake Fact,"Biden hat einen ""friedlichen und geordneten"" Übergang zu seinem Nachfolger Donald Trump versprochen. Er betonte, dass dies das sei, was das amerikanische Volk verdiene. Zudem erklärte er, dass er seine Pflicht als Präsident erfüllen, seinen Eid einhalten und die Verfassung ehren werde. Am 20. Januar werde es in Amerika eine friedliche Machtübergabe geben.","Biden hat in Bezug auf den Übergang zu seinem Nachfolger gesagt, dass er sicherstellen möchte, dass sämtliche Hilfen noch vor seinem Abschied aus dem Weißen Haus im Januar 2025 bewilligt werden.","Joe Biden hat einen ""friedlichen und geordneten"" Übergang zu seinem Nachfolger Donald Trump versprochen. Er betonte, dass dies das sei, was das amerikanische Volk verdiene. In seiner ersten Rede seit der Wahl vor dem Weißen Haus erklärte Biden, dass er seine Pflicht als Präsident erfüllen, seinen Eid einhalten und die Verfassung ehren werde. Er versicherte, dass es am 20. Januar 2025 in Amerika eine friedliche Machtübergabe geben werde.",1,0,1
70,31,2,Wie beschrieb Biden die US-Wahlen in seiner Rede?,"Biden beschrieb die US-Wahlen als ""ehrlich, fair und transparent"" und betonte die Notwendigkeit, die politische Temperatur zu senken.",Framing,"In seiner Rede beschrieb Biden die US-Wahlen als eine Entscheidung, die das Land getroffen hat, und betonte, dass man sein Land nicht nur lieben könne, wenn man gewinne. Er akzeptierte das Wahlergebnis und versprach einen ""friedlichen und geordneten"" Übergang zu seinem Nachfolger Donald Trump. Biden bemühte sich um einen versöhnlichen Ton und betonte, dass alle Amerikaner, unabhängig davon, wen sie gewählt haben, keine Feinde, sondern Landsleute seien.","In seiner Rede beschrieb Biden die US-Wahlen als ehrlich, fair und transparent. Er betonte, dass es notwendig sei, die Temperatur in der US-Politik zu senken und dass man sein Land nicht nur lieben könne, wenn man gewinnt. Biden äußerte die Hoffnung, dass die Frage nach der Integrität des amerikanischen Wahlsystems endgültig aus der Welt geschafft werden könne.","In seiner Rede beschrieb Biden die US-Wahlen als ehrlich, fair und transparent. Er betonte, dass man sein Land nicht nur lieben könne, wenn man gewinne, und äußerte die Hoffnung, dass die Frage nach der Integrität des amerikanischen Wahlsystems endgültig aus der Welt geschafft werden könne. Biden rief dazu auf, einander nicht als Gegner zu sehen, sondern als amerikanische Mitbürger, und betonte die Notwendigkeit, die Temperatur in der US-Politik zu senken.",0,1,1
71,31,3,Vor welcher Gefahr warnte Biden in Bezug auf Trump?,"Biden warnte davor, dass Trump eine Gefahr für die US-Demokratie darstellen könnte.",Exaggeration,Biden warnte vor Trump als einer Gefahr für die US-Demokratie und vor dessen Rückkehr ins Weiße Haus.,"Biden warnte vor der Gefahr, die Trump für die US-Demokratie darstellt.","Biden warnte vor der Gefahr, die Trump für die US-Demokratie darstellt. Er bezeichnete Trump als eine Bedrohung und warnte vor dessen Rückkehr ins Weiße Haus. Biden äußerte Bedenken, dass Trumps Präsidentschaft zu einer ""Präsidentschaft der Vergeltung"" führen könnte, was von Trumps ehemaligem Sicherheitsberater John Bolton bestätigt wurde, der ebenfalls vor den potenziellen Schäden warnte, die Trump anrichten könnte.",1,1,1
72,32,1,Welche Maßnahme versprach Kamala Harris nach ihrer Wahlniederlage zu gewährleisten?,"Kamala Harris versprach, eine friedliche Machtübergabe sicherzustellen.",Fake Fact,"Nach ihrer Wahlniederlage versprach Kamala Harris, eine friedliche Machtübergabe sicherzustellen.","Kamala Harris versprach, eine friedliche Machtübergabe sicherzustellen.","Nach ihrer Wahlniederlage versprach Kamala Harris, eine friedliche Machtübergabe sicherzustellen.",1,1,1
73,32,2,Wie betonte Kamala Harris das Prinzip der Demokratie in ihrer Rede?,"Kamala Harris betonte, dass ein Grundprinzip der US-Demokratie darin bestehe, das Ergebnis einer Wahl zu akzeptieren, wenn man verliert. Dies unterscheide eine Demokratie von einer Monarchie oder Tyrannei.",Framing,"In ihrer Rede betonte Kamala Harris das Prinzip der Demokratie, indem sie ihre Wahlniederlage akzeptierte und ihre Anhänger dazu aufrief, das Ergebnis der Wahl zu akzeptieren. Sie unterstrich die Bedeutung einer friedlichen Machtübergabe, was ein wesentlicher Bestandteil demokratischer Prozesse ist. Durch diese Aussagen zeigte sie ihre Verpflichtung zur Aufrechterhaltung demokratischer Prinzipien und ermutigte ihre Anhänger, trotz der Enttäuschung weiter zu kämpfen und nicht den Mut zu verlieren.","Der bereitgestellte Kontext enthält keine spezifischen Informationen darüber, wie Kamala Harris das Prinzip der Demokratie in ihrer Rede betonte. Es gibt keine Relationstriplets, die direkt auf eine Rede oder eine spezifische Betonung des Demokratieprinzips durch Kamala Harris hinweisen.","In ihrer Rede betonte Kamala Harris das Prinzip der Demokratie, indem sie ihre Wahlniederlage bei der US-Präsidentschaftswahl öffentlich anerkannte und ihre Anhänger dazu aufrief, das Ergebnis der Wahl zu akzeptieren. Sie versprach zudem, eine friedliche Machtübergabe sicherzustellen. Diese Aussagen unterstreichen das demokratische Prinzip, die Ergebnisse von Wahlen zu akzeptieren und den geordneten Übergang der Macht zu gewährleisten.",1,0,1
74,32,3,Was sagte Kamala Harris zu ihren Anhängern in Bezug auf die Zukunft nach der Wahlniederlage?,"Kamala Harris sagte zu ihren Anhängern, sie sollten nicht verzweifeln, die Hände nicht in den Schoß legen und die Ärmel hochkrempeln, um weiterzukämpfen und den Mut nicht zu verlieren.",Exaggeration,"Kamala Harris rief ihre Anhänger dazu auf, weiter zu kämpfen und nicht den Mut zu verlieren, nachdem sie ihre Wahlniederlage eingeräumt hatte. Sie betonte die Notwendigkeit, das Ergebnis der Wahl zu akzeptieren, und versprach, eine friedliche Machtübergabe sicherzustellen.","Der bereitgestellte Kontext enthält keine spezifischen Informationen darüber, was Kamala Harris zu ihren Anhängern in Bezug auf die Zukunft nach der Wahlniederlage gesagt hat.","Kamala Harris räumte ihre Wahlniederlage bei der US-Präsidentschaftswahl ein und sagte zu ihren Anhängern, dass sie das Ergebnis der Wahl akzeptieren müssen. Sie ermutigte sie, weiter zu kämpfen und nicht den Mut zu verlieren. Zudem versprach sie, eine friedliche Machtübergabe sicherzustellen.",1,0,1
75,33,1,Wie viel Entwicklungshilfe zahlen die USA für Staaten in Afrika laut dem Originalartikel?,Laut dem Originalartikel zahlen die USA rund 66 Milliarden US-Dollar an Entwicklungshilfe für Staaten in Afrika.,Fake Fact,Laut dem Originalartikel zahlen die USA rund 66 Milliarden US-Dollar an Entwicklungshilfe für Staaten in Afrika.,"Der bereitgestellte Kontext enthält keine spezifischen Informationen darüber, wie viel Entwicklungshilfe die USA für Staaten in Afrika zahlen.",Laut dem bereitgestellten Kontext zahlen die USA rund 66 Milliarden US-Dollar an Entwicklungshilfe für Staaten in Afrika.,1,0,1
76,33,2,Welche Ansicht vertritt Donald Trump laut dem Originalartikel in Bezug auf die US-amerikanische Entwicklungshilfe?,"Laut dem Originalartikel vertritt Donald Trump die Ansicht, dass die USA nicht für andere Menschen zahlen sollten, sondern nur für ihre eigenen Leute.",Framing,"Laut dem Originalartikel vertritt Donald Trump die Ansicht, dass es Kürzungen bei der US-amerikanischen Entwicklungshilfe geben wird. Er hat bereits angekündigt, dass diese Kürzungen nicht nur die Entwicklungshilfe betreffen, sondern auch andere Bereiche. Dies könnte schwerwiegende Folgen für Menschen in Afrika haben, die auf diese Hilfe angewiesen sind, und könnte auch Beiträge für internationale Organisationen wie die Weltgesundheitsorganisation betreffen.",Der bereitgestellte Kontext enthält keine spezifische Aussage oder Ansicht von Donald Trump in Bezug auf die US-amerikanische Entwicklungshilfe. Daher kann keine faktenbasierte Antwort zu seiner Meinung oder Position zu diesem Thema gegeben werden.,"Donald Trump hat angekündigt, dass es Kürzungen bei der US-amerikanischen Entwicklungshilfe geben wird. Dies betrifft insbesondere die Entwicklungshilfe für Staaten in Afrika, die bislang auf diese Unterstützung angewiesen sind. Die Kürzungen könnten auch Beiträge für internationale Organisationen, wie die Weltgesundheitsorganisation, betreffen.",0,0,0
77,33,3,Welche Rolle spielt China im Kontext der US-Afrikapolitik gemäß dem Originalartikel?,"Laut dem Originalartikel ist China derzeit Afrikas größter Handels- und Investitionspartner, und Trumps Interesse an Afrika war bislang eher bescheiden.",Exaggeration,"Im Kontext der US-Afrikapolitik spielt China eine bedeutende Rolle als Konkurrent. China ist derzeit der größte Handels- und Investitionspartner Afrikas, was darauf hindeutet, dass Chinas Einfluss auf dem afrikanischen Kontinent wächst. Im Gegensatz dazu wird der Einfluss der USA in Afrika als schrumpfend angesehen, insbesondere da Präsident Trump keine wesentlichen Änderungen in seiner Afrikapolitik vornimmt und sein Interesse an Afrika als eher bescheiden beschrieben wird. Trumps bisherige Haltung und Handlungen, wie die Beleidigung afrikanischer Staaten im Jahr 2018, haben möglicherweise dazu beigetragen, dass die USA ihre Beziehungen zu Afrika auf Sparflamme halten, was wiederum Chinas wachsenden Einfluss begünstigt.","Im Kontext der US-Afrikapolitik spielt China eine bedeutende Rolle als Afrikas größter Handels- und Investitionspartner. China hat Einfluss auf Afrika und ist in wirtschaftliche Abkommen mit dem Kontinent involviert. Aly-Khan Satchu glaubt, dass ein grundlegender Wandel der Afrikapolitik der USA unwahrscheinlich ist, was darauf hindeutet, dass Chinas bestehende Rolle und Einfluss in Afrika von den USA möglicherweise nicht wesentlich verändert oder herausgefordert wird.","China spielt eine bedeutende Rolle im Kontext der US-Afrikapolitik, insbesondere als größter Handels- und Investitionspartner Afrikas. Während die USA unter Präsident Trump ein eher geringes Interesse an Afrika zeigten, könnte Chinas Einfluss auf dem Kontinent weiter wachsen. Der Wirtschaftsexperte Aly-Khan Satchu hält einen grundlegenden Wandel der Afrikapolitik der USA für unwahrscheinlich, was darauf hindeutet, dass die USA ihre Beziehungen zu Afrika auf einem niedrigen Niveau halten könnten. Dies könnte dazu führen, dass der Einfluss der USA in Afrika weiter abnimmt, während China seine Position stärkt. Kritiker sehen das Wirtschaftsabkommen für Afrika als Symbolpolitik der USA, während China seine wirtschaftlichen und geopolitischen Interessen in der Region aktiv verfolgt.",1,1,1
